Date,Irradiance 0,Ambient Temperature 0,Irradiance 1,Ambient Temperature 1,Irradiance 2,Ambient Temperature 2,Irradiance 3,Ambient Temperature 3
2020-01-08 11:25:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:26:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:27:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:28:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:29:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:30:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:31:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:32:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:33:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:34:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:35:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:36:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:37:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:38:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:39:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:40:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:41:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:42:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:43:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:44:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:45:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:46:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:47:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:48:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:49:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:50:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:51:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:52:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:53:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:54:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:55:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:56:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:57:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:58:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 11:59:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:00:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:01:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:02:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:03:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:04:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:05:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:06:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:07:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:08:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:09:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:10:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:11:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:12:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:13:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:14:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:15:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:16:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:17:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:18:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:19:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:20:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:21:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:22:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:23:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:24:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:25:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:26:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:27:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:28:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:29:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:30:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:31:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:32:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:33:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:34:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:35:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:36:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:37:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:38:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:39:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:40:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:41:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:42:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:43:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:44:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:45:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:46:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:47:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:48:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:49:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:50:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:51:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:52:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:53:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:54:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:55:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:56:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:57:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:58:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 12:59:00,1000,25,1000,25,1000,25,1000,25
2020-01-08 13:00:00,200,25,200,25,200,25,200,25
2020-01-08 13:01:00,200,25,200,25,200,25,200,25
2020-01-08 13:02:00,200,25,200,25,200,25,200,25
2020-01-08 13:03:00,200,25,200,25,200,25,200,25
2020-01-08 13:04:00,200,25,200,25,200,25,200,25
2020-01-08 13:05:00,200,25,200,25,200,25,200,25
2020-01-08 13:06:00,200,25,200,25,200,25,200,25
2020-01-08 13:07:00,200,25,200,25,200,25,200,25
2020-01-08 13:08:00,200,25,200,25,200,25,200,25
2020-01-08 13:09:00,200,25,200,25,200,25,200,25
2020-01-08 13:10:00,200,25,200,25,200,25,200,25
2020-01-08 13:11:00,200,25,200,25,200,25,200,25
2020-01-08 13:12:00,200,25,200,25,200,25,200,25
2020-01-08 13:13:00,200,25,200,25,200,25,200,25
2020-01-08 13:14:00,200,25,200,25,200,25,200,25
2020-01-08 13:15:00,200,25,200,25,200,25,200,25
2020-01-08 13:16:00,200,25,200,25,200,25,200,25
2020-01-08 13:17:00,200,25,200,25,200,25,200,25
2020-01-08 13:18:00,200,25,200,25,200,25,200,25
2020-01-08 13:19:00,200,25,200,25,200,25,200,25
2020-01-08 13:20:00,200,25,200,25,200,25,200,25
2020-01-08 13:21:00,200,25,200,25,200,25,200,25
2020-01-08 13:22:00,200,25,200,25,200,25,200,25
2020-01-08 13:23:00,200,25,200,25,200,25,200,25
2020-01-08 13:24:00,200,25,200,25,200,25,200,25
2020-01-08 13:25:00,200,25,200,25,200,25,200,25
2020-01-08 13:26:00,200,25,200,25,200,25,200,25
2020-01-08 13:27:00,200,25,200,25,200,25,200,25
2020-01-08 13:28:00,200,25,200,25,200,25,200,25
2020-01-08 13:29:00,200,25,200,25,200,25,200,25
2020-01-08 13:30:00,200,25,200,25,200,25,200,25
2020-01-08 13:31:00,200,25,200,25,200,25,200,25
2020-01-08 13:32:00,200,25,200,25,200,25,200,25
2020-01-08 13:33:00,200,25,200,25,200,25,200,25
2020-01-08 13:34:00,200,25,200,25,200,25,200,25
2020-01-08 13:35:00,200,25,200,25,200,25,200,25
2020-01-08 13:36:00,200,25,200,25,200,25,200,25
2020-01-08 13:37:00,200,25,200,25,200,25,200,25
2020-01-08 13:38:00,200,25,200,25,200,25,200,25
2020-01-08 13:39:00,200,25,200,25,200,25,200,25
2020-01-08 13:40:00,200,25,200,25,200,25,200,25
2020-01-08 13:41:00,200,25,200,25,200,25,200,25
2020-01-08 13:42:00,200,25,200,25,200,25,200,25
2020-01-08 13:43:00,200,25,200,25,200,25,200,25
2020-01-08 13:44:00,200,25,200,25,200,25,200,25
2020-01-08 13:45:00,200,25,200,25,200,25,200,25
2020-01-08 13:46:00,200,25,200,25,200,25,200,25
2020-01-08 13:47:00,200,25,200,25,200,25,200,25
2020-01-08 13:48:00,200,25,200,25,200,25,200,25
2020-01-08 13:49:00,200,25,200,25,200,25,200,25
2020-01-08 13:50:00,200,25,200,25,200,25,200,25
2020-01-08 13:51:00,200,25,200,25,200,25,200,25
2020-01-08 13:52:00,200,25,200,25,200,25,200,25
2020-01-08 13:53:00,200,25,200,25,200,25,200,25
2020-01-08 13:54:00,200,25,200,25,200,25,200,25
2020-01-08 13:55:00,200,25,200,25,200,25,200,25
2020-01-08 13:56:00,200,25,200,25,200,25,200,25
2020-01-08 13:57:00,200,25,200,25,200,25,200,25
2020-01-08 13:58:00,200,25,200,25,200,25,200,25
2020-01-08 13:59:00,200,25,200,25,200,25,200,25
2020-01-08 14:00:00,200,25,200,25,200,25,200,25
2020-01-08 14:01:00,200,25,200,25,200,25,200,25
2020-01-08 14:02:00,200,25,200,25,200,25,200,25
2020-01-08 14:03:00,200,25,200,25,200,25,200,25
2020-01-08 14:04:00,200,25,200,25,200,25,200,25
2020-01-08 14:05:00,200,25,200,25,200,25,200,25
2020-01-08 14:06:00,200,25,200,25,200,25,200,25
2020-01-08 14:07:00,200,25,200,25,200,25,200,25
2020-01-08 14:08:00,200,25,200,25,200,25,200,25
2020-01-08 14:09:00,200,25,200,25,200,25,200,25
2020-01-08 14:10:00,200,25,200,25,200,25,200,25
2020-01-08 14:11:00,200,25,200,25,200,25,200,25
2020-01-08 14:12:00,200,25,200,25,200,25,200,25
2020-01-08 14:13:00,200,25,200,25,200,25,200,25
2020-01-08 14:14:00,200,25,200,25,200,25,200,25
2020-01-08 14:15:00,200,25,200,25,200,25,200,25
2020-01-08 14:16:00,200,25,200,25,200,25,200,25
2020-01-08 14:17:00,200,25,200,25,200,25,200,25
2020-01-08 14:18:00,200,25,200,25,200,25,200,25
2020-01-08 14:19:00,200,25,200,25,200,25,200,25
2020-01-08 14:20:00,200,25,200,25,200,25,200,25
2020-01-08 14:21:00,200,25,200,25,200,25,200,25
2020-01-08 14:22:00,200,25,200,25,200,25,200,25
2020-01-08 14:23:00,200,25,200,25,200,25,200,25
2020-01-08 14:24:00,200,25,200,25,200,25,200,25
2020-01-08 14:25:00,200,25,200,25,200,25,200,25
2020-01-08 14:26:00,200,25,200,25,200,25,200,25
2020-01-08 14:27:00,200,25,200,25,200,25,200,25
2020-01-08 14:28:00,200,25,200,25,200,25,200,25
2020-01-08 14:29:00,200,25,200,25,200,25,200,25
2020-01-08 14:30:00,200,25,200,25,200,25,200,25
2020-01-08 14:31:00,200,25,200,25,200,25,200,25
2020-01-08 14:32:00,200,25,200,25,200,25,200,25
2020-01-08 14:33:00,200,25,200,25,200,25,200,25
2020-01-08 14:34:00,200,25,200,25,200,25,200,25
2020-01-08 14:35:00,200,25,200,25,200,25,200,25
2020-01-08 14:36:00,200,25,200,25,200,25,200,25
2020-01-08 14:37:00,200,25,200,25,200,25,200,25
2020-01-08 14:38:00,200,25,200,25,200,25,200,25
2020-01-08 14:39:00,200,25,200,25,200,25,200,25
2020-01-08 14:40:00,200,25,200,25,200,25,200,25
2020-01-08 14:41:00,200,25,200,25,200,25,200,25
2020-01-08 14:42:00,200,25,200,25,200,25,200,25
2020-01-08 14:43:00,200,25,200,25,200,25,200,25
2020-01-08 14:44:00,200,25,200,25,200,25,200,25
2020-01-08 14:45:00,200,25,200,25,200,25,200,25
2020-01-08 14:46:00,200,25,200,25,200,25,200,25
2020-01-08 14:47:00,200,25,200,25,200,25,200,25
2020-01-08 14:48:00,200,25,200,25,200,25,200,25
2020-01-08 14:49:00,200,25,200,25,200,25,200,25
2020-01-08 14:50:00,200,25,200,25,200,25,200,25
2020-01-08 14:51:00,200,25,200,25,200,25,200,25
2020-01-08 14:52:00,200,25,200,25,200,25,200,25
2020-01-08 14:53:00,200,25,200,25,200,25,200,25
2020-01-08 14:54:00,200,25,200,25,200,25,200,25
2020-01-08 14:55:00,200,25,200,25,200,25,200,25
2020-01-08 14:56:00,200,25,200,25,200,25,200,25
2020-01-08 14:57:00,200,25,200,25,200,25,200,25
2020-01-08 14:58:00,200,25,200,25,200,25,200,25
2020-01-08 14:59:00,200,25,200,25,200,25,200,25
2020-01-08 15:00:00,200,25,200,25,200,25,200,25
2020-01-08 15:01:00,200,25,200,25,200,25,200,25
2020-01-08 15:02:00,200,25,200,25,200,25,200,25
2020-01-08 15:03:00,200,25,200,25,200,25,200,25
2020-01-08 15:04:00,200,25,200,25,200,25,200,25
2020-01-08 15:05:00,200,25,200,25,200,25,200,25
2020-01-08 15:06:00,200,25,200,25,200,25,200,25
2020-01-08 15:07:00,200,25,200,25,200,25,200,25
2020-01-08 15:08:00,200,25,200,25,200,25,200,25
2020-01-08 15:09:00,200,25,200,25,200,25,200,25
2020-01-08 15:10:00,200,25,200,25,200,25,200,25
2020-01-08 15:11:00,200,25,200,25,200,25,200,25
2020-01-08 15:12:00,200,25,200,25,200,25,200,25
2020-01-08 15:13:00,200,25,200,25,200,25,200,25
2020-01-08 15:14:00,200,25,200,25,200,25,200,25
2020-01-08 15:15:00,200,25,200,25,200,25,200,25
2020-01-08 15:16:00,200,25,200,25,200,25,200,25
2020-01-08 15:17:00,200,25,200,25,200,25,200,25
2020-01-08 15:18:00,200,25,200,25,200,25,200,25
2020-01-08 15:19:00,200,25,200,25,200,25,200,25
2020-01-08 15:20:00,200,25,200,25,200,25,200,25
2020-01-08 15:21:00,200,25,200,25,200,25,200,25
2020-01-08 15:22:00,200,25,200,25,200,25,200,25
2020-01-08 15:23:00,200,25,200,25,200,25,200,25
2020-01-08 15:24:00,200,25,200,25,200,25,200,25
2020-01-08 15:25:00,200,25,200,25,200,25,200,25
2020-01-08 15:26:00,200,25,200,25,200,25,200,25
2020-01-08 15:27:00,200,25,200,25,200,25,200,25
2020-01-08 15:28:00,200,25,200,25,200,25,200,25
2020-01-08 15:29:00,200,25,200,25,200,25,200,25
2020-01-08 15:30:00,200,25,200,25,200,25,200,25
2020-01-08 15:31:00,200,25,200,25,200,25,200,25
2020-01-08 15:32:00,200,25,200,25,200,25,200,25
2020-01-08 15:33:00,200,25,200,25,200,25,200,25
2020-01-08 15:34:00,200,25,200,25,200,25,200,25
2020-01-08 15:35:00,200,25,200,25,200,25,200,25
2020-01-08 15:36:00,200,25,200,25,200,25,200,25
2020-01-08 15:37:00,200,25,200,25,200,25,200,25
2020-01-08 15:38:00,200,25,200,25,200,25,200,25
2020-01-08 15:39:00,200,25,200,25,200,25,200,25
2020-01-08 15:40:00,200,25,200,25,200,25,200,25
2020-01-08 15:41:00,200,25,200,25,200,25,200,25
2020-01-08 15:42:00,200,25,200,25,200,25,200,25
2020-01-08 15:43:00,200,25,200,25,200,25,200,25
2020-01-08 15:44:00,200,25,200,25,200,25,200,25
2020-01-08 15:45:00,200,25,200,25,200,25,200,25
2020-01-08 15:46:00,200,25,200,25,200,25,200,25
2020-01-08 15:47:00,200,25,200,25,200,25,200,25
2020-01-08 15:48:00,200,25,200,25,200,25,200,25
2020-01-08 15:49:00,200,25,200,25,200,25,200,25
2020-01-08 15:50:00,200,25,200,25,200,25,200,25
2020-01-08 15:51:00,200,25,200,25,200,25,200,25
2020-01-08 15:52:00,200,25,200,25,200,25,200,25
2020-01-08 15:53:00,200,25,200,25,200,25,200,25
2020-01-08 15:54:00,200,25,200,25,200,25,200,25
2020-01-08 15:55:00,200,25,200,25,200,25,200,25
2020-01-08 15:56:00,200,25,200,25,200,25,200,25
2020-01-08 15:57:00,200,25,200,25,200,25,200,25
2020-01-08 15:58:00,200,25,200,25,200,25,200,25
2020-01-08 15:59:00,200,25,200,25,200,25,200,25
2020-01-08 16:00:00,200,25,200,25,200,25,200,25
2020-01-08 16:01:00,200,25,200,25,200,25,200,25
2020-01-08 16:02:00,200,25,200,25,200,25,200,25
2020-01-08 16:03:00,200,25,200,25,200,25,200,25
2020-01-08 16:04:00,200,25,200,25,200,25,200,25
2020-01-08 16:05:00,200,25,200,25,200,25,200,25
2020-01-08 16:06:00,200,25,200,25,200,25,200,25
2020-01-08 16:07:00,200,25,200,25,200,25,200,25
2020-01-08 16:08:00,200,25,200,25,200,25,200,25
2020-01-08 16:09:00,200,25,200,25,200,25,200,25
2020-01-08 16:10:00,200,25,200,25,200,25,200,25
2020-01-08 16:11:00,200,25,200,25,200,25,200,25
2020-01-08 16:12:00,200,25,200,25,200,25,200,25
2020-01-08 16:13:00,200,25,200,25,200,25,200,25
2020-01-08 16:14:00,200,25,200,25,200,25,200,25
2020-01-08 16:15:00,200,25,200,25,200,25,200,25
2020-01-08 16:16:00,200,25,200,25,200,25,200,25
2020-01-08 16:17:00,200,25,200,25,200,25,200,25
2020-01-08 16:18:00,200,25,200,25,200,25,200,25
2020-01-08 16:19:00,200,25,200,25,200,25,200,25
2020-01-08 16:20:00,400,25,400,25,400,25,400,25
2020-01-08 16:21:00,400,25,400,25,400,25,400,25
2020-01-08 16:22:00,400,25,400,25,400,25,400,25
2020-01-08 16:23:00,400,25,400,25,400,25,400,25
2020-01-08 16:24:00,400,25,400,25,400,25,400,25
2020-01-08 16:25:00,400,25,400,25,400,25,400,25
2020-01-08 16:26:00,400,25,400,25,400,25,400,25
2020-01-08 16:27:00,400,25,400,25,400,25,400,25
2020-01-08 16:28:00,400,25,400,25,400,25,400,25
2020-01-08 16:29:00,400,25,400,25,400,25,400,25
2020-01-08 16:30:00,400,25,400,25,400,25,400,25
2020-01-08 16:31:00,400,25,400,25,400,25,400,25
2020-01-08 16:32:00,400,25,400,25,400,25,400,25
2020-01-08 16:33:00,400,25,400,25,400,25,400,25
2020-01-08 16:34:00,400,25,400,25,400,25,400,25
2020-01-08 16:35:00,400,25,400,25,400,25,400,25
2020-01-08 16:36:00,400,25,400,25,400,25,400,25
2020-01-08 16:37:00,400,25,400,25,400,25,400,25
2020-01-08 16:38:00,400,25,400,25,400,25,400,25
2020-01-08 16:39:00,400,25,400,25,400,25,400,25
2020-01-08 16:40:00,400,25,400,25,400,25,400,25
2020-01-08 16:41:00,400,25,400,25,400,25,400,25
2020-01-08 16:42:00,400,25,400,25,400,25,400,25
2020-01-08 16:43:00,400,25,400,25,400,25,400,25
2020-01-08 16:44:00,400,25,400,25,400,25,400,25
2020-01-08 16:45:00,400,25,400,25,400,25,400,25
2020-01-08 16:46:00,400,25,400,25,400,25,400,25
2020-01-08 16:47:00,400,25,400,25,400,25,400,25
2020-01-08 16:48:00,400,25,400,25,400,25,400,25
2020-01-08 16:49:00,400,25,400,25,400,25,400,25
2020-01-08 16:50:00,400,25,400,25,400,25,400,25
2020-01-08 16:51:00,400,25,400,25,400,25,400,25
2020-01-08 16:52:00,400,25,400,25,400,25,400,25
2020-01-08 16:53:00,400,25,400,25,400,25,400,25
2020-01-08 16:54:00,400,25,400,25,400,25,400,25
2020-01-08 16:55:00,400,25,400,25,400,25,400,25
2020-01-08 16:56:00,400,25,400,25,400,25,400,25
2020-01-08 16:57:00,400,25,400,25,400,25,400,25
2020-01-08 16:58:00,400,25,400,25,400,25,400,25
2020-01-08 16:59:00,400,25,400,25,400,25,400,25
2020-01-08 17:00:00,400,25,400,25,400,25,400,25
2020-01-08 17:01:00,400,25,400,25,400,25,400,25
2020-01-08 17:02:00,400,25,400,25,400,25,400,25
2020-01-08 17:03:00,400,25,400,25,400,25,400,25
2020-01-08 17:04:00,400,25,400,25,400,25,400,25
2020-01-08 17:05:00,400,25,400,25,400,25,400,25
2020-01-08 17:06:00,400,25,400,25,400,25,400,25
2020-01-08 17:07:00,400,25,400,25,400,25,400,25
2020-01-08 17:08:00,400,25,400,25,400,25,400,25
2020-01-08 17:09:00,400,25,400,25,400,25,400,25
2020-01-08 17:10:00,400,25,400,25,400,25,400,25
2020-01-08 17:11:00,400,25,400,25,400,25,400,25
2020-01-08 17:12:00,400,25,400,25,400,25,400,25
2020-01-08 17:13:00,400,25,400,25,400,25,400,25
2020-01-08 17:14:00,400,25,400,25,400,25,400,25
2020-01-08 17:15:00,400,25,400,25,400,25,400,25
2020-01-08 17:16:00,400,25,400,25,400,25,400,25
2020-01-08 17:17:00,400,25,400,25,400,25,400,25
2020-01-08 17:18:00,400,25,400,25,400,25,400,25
2020-01-08 17:19:00,400,25,400,25,400,25,400,25
2020-01-08 17:20:00,400,25,400,25,400,25,400,25
2020-01-08 17:21:00,400,25,400,25,400,25,400,25
2020-01-08 17:22:00,400,25,400,25,400,25,400,25
2020-01-08 17:23:00,400,25,400,25,400,25,400,25
2020-01-08 17:24:00,400,25,400,25,400,25,400,25
2020-01-08 17:25:00,400,25,400,25,400,25,400,25
2020-01-08 17:26:00,400,25,400,25,400,25,400,25
2020-01-08 17:27:00,400,25,400,25,400,25,400,25
2020-01-08 17:28:00,400,25,400,25,400,25,400,25
2020-01-08 17:29:00,400,25,400,25,400,25,400,25
2020-01-08 17:30:00,400,25,400,25,400,25,400,25
2020-01-08 17:31:00,400,25,400,25,400,25,400,25
2020-01-08 17:32:00,400,25,400,25,400,25,400,25
2020-01-08 17:33:00,400,25,400,25,400,25,400,25
2020-01-08 17:34:00,400,25,400,25,400,25,400,25
2020-01-08 17:35:00,400,25,400,25,400,25,400,25
2020-01-08 17:36:00,400,25,400,25,400,25,400,25
2020-01-08 17:37:00,400,25,400,25,400,25,400,25
2020-01-08 17:38:00,400,25,400,25,400,25,400,25
2020-01-08 17:39:00,400,25,400,25,400,25,400,25
2020-01-08 17:40:00,400,25,400,25,400,25,400,25
2020-01-08 17:41:00,400,25,400,25,400,25,400,25
2020-01-08 17:42:00,400,25,400,25,400,25,400,25
2020-01-08 17:43:00,400,25,400,25,400,25,400,25
2020-01-08 17:44:00,400,25,400,25,400,25,400,25
2020-01-08 17:45:00,400,25,400,25,400,25,400,25
2020-01-08 17:46:00,400,25,400,25,400,25,400,25
2020-01-08 17:47:00,400,25,400,25,400,25,400,25
2020-01-08 17:48:00,400,25,400,25,400,25,400,25
2020-01-08 17:49:00,400,25,400,25,400,25,400,25
2020-01-08 17:50:00,400,25,400,25,400,25,400,25
2020-01-08 17:51:00,400,25,400,25,400,25,400,25
2020-01-08 17:52:00,400,25,400,25,400,25,400,25
2020-01-08 17:53:00,400,25,400,25,400,25,400,25
2020-01-08 17:54:00,400,25,400,25,400,25,400,25
2020-01-08 17:55:00,400,25,400,25,400,25,400,25
2020-01-08 17:56:00,400,25,400,25,400,25,400,25
2020-01-08 17:57:00,400,25,400,25,400,25,400,25
2020-01-08 17:58:00,400,25,400,25,400,25,400,25
2020-01-08 17:59:00,400,25,400,25,400,25,400,25
2020-01-09 08:00:00,400,25,400,25,400,25,400,25
2020-01-09 08:01:00,400,25,400,25,400,25,400,25
2020-01-09 08:02:00,400,25,400,25,400,25,400,25
2020-01-09 08:03:00,400,25,400,25,400,25,400,25
2020-01-09 08:04:00,400,25,400,25,400,25,400,25
2020-01-09 08:05:00,400,25,400,25,400,25,400,25
2020-01-09 08:06:00,400,25,400,25,400,25,400,25
2020-01-09 08:07:00,400,25,400,25,400,25,400,25
2020-01-09 08:08:00,400,25,400,25,400,25,400,25
2020-01-09 08:09:00,400,25,400,25,400,25,400,25
2020-01-09 08:10:00,400,25,400,25,400,25,400,25
2020-01-09 08:11:00,400,25,400,25,400,25,400,25
2020-01-09 08:12:00,400,25,400,25,400,25,400,25
2020-01-09 08:13:00,400,25,400,25,400,25,400,25
2020-01-09 08:14:00,400,25,400,25,400,25,400,25
2020-01-09 08:15:00,400,25,400,25,400,25,400,25
2020-01-09 08:16:00,400,25,400,25,400,25,400,25
2020-01-09 08:17:00,400,25,400,25,400,25,400,25
2020-01-09 08:18:00,400,25,400,25,400,25,400,25
2020-01-09 08:19:00,400,25,400,25,400,25,400,25
2020-01-09 08:20:00,400,25,400,25,400,25,400,25
2020-01-09 08:21:00,400,25,400,25,400,25,400,25
2020-01-09 08:22:00,400,25,400,25,400,25,400,25
2020-01-09 08:23:00,400,25,400,25,400,25,400,25
2020-01-09 08:24:00,400,25,400,25,400,25,400,25
2020-01-09 08:25:00,400,25,400,25,400,25,400,25
2020-01-09 08:26:00,400,25,400,25,400,25,400,25
2020-01-09 08:27:00,400,25,400,25,400,25,400,25
2020-01-09 08:28:00,400,25,400,25,400,25,400,25
2020-01-09 08:29:00,400,25,400,25,400,25,400,25
2020-01-09 08:30:00,400,25,400,25,400,25,400,25
2020-01-09 08:31:00,400,25,400,25,400,25,400,25
2020-01-09 08:32:00,400,25,400,25,400,25,400,25
2020-01-09 08:33:00,400,25,400,25,400,25,400,25
2020-01-09 08:34:00,400,25,400,25,400,25,400,25
2020-01-09 08:35:00,400,25,400,25,400,25,400,25
2020-01-09 08:36:00,400,25,400,25,400,25,400,25
2020-01-09 08:37:00,400,25,400,25,400,25,400,25
2020-01-09 08:38:00,400,25,400,25,400,25,400,25
2020-01-09 08:39:00,400,25,400,25,400,25,400,25
2020-01-09 08:40:00,400,25,400,25,400,25,400,25
2020-01-09 08:41:00,400,25,400,25,400,25,400,25
2020-01-09 08:42:00,400,25,400,25,400,25,400,25
2020-01-09 08:43:00,400,25,400,25,400,25,400,25
2020-01-09 08:44:00,400,25,400,25,400,25,400,25
2020-01-09 08:45:00,400,25,400,25,400,25,400,25
2020-01-09 08:46:00,400,25,400,25,400,25,400,25
2020-01-09 08:47:00,400,25,400,25,400,25,400,25
2020-01-09 08:48:00,400,25,400,25,400,25,400,25
2020-01-09 08:49:00,400,25,400,25,400,25,400,25
2020-01-09 08:50:00,400,25,400,25,400,25,400,25
2020-01-09 08:51:00,400,25,400,25,400,25,400,25
2020-01-09 08:52:00,400,25,400,25,400,25,400,25
2020-01-09 08:53:00,400,25,400,25,400,25,400,25
2020-01-09 08:54:00,400,25,400,25,400,25,400,25
2020-01-09 08:55:00,400,25,400,25,400,25,400,25
2020-01-09 08:56:00,400,25,400,25,400,25,400,25
2020-01-09 08:57:00,400,25,400,25,400,25,400,25
2020-01-09 08:58:00,400,25,400,25,400,25,400,25
2020-01-09 08:59:00,400,25,400,25,400,25,400,25
2020-01-09 09:00:00,400,25,400,25,400,25,400,25
2020-01-09 09:01:00,400,25,400,25,400,25,400,25
2020-01-09 09:02:00,400,25,400,25,400,25,400,25
2020-01-09 09:03:00,400,25,400,25,400,25,400,25
2020-01-09 09:04:00,400,25,400,25,400,25,400,25
2020-01-09 09:05:00,400,25,400,25,400,25,400,25
2020-01-09 09:06:00,400,25,400,25,400,25,400,25
2020-01-09 09:07:00,400,25,400,25,400,25,400,25
2020-01-09 09:08:00,400,25,400,25,400,25,400,25
2020-01-09 09:09:00,400,25,400,25,400,25,400,25
2020-01-09 09:10:00,400,25,400,25,400,25,400,25
